Time,Temperature,Humidity,Air Quality,Light,Loudness
1623822606,24.28,64.25,75,626,125
1623822616,24.22,64.12,75,627,142
1623822626,24.28,64.19,75,628,137
1623822636,24.38,64.19,75,627,141
1623822646,24.34,64.12,75,626,122
1623822656,24.34,64.06,75,626,154
1623822666,24.38,63.94,75,626,134
1623822676,24.38,63.88,75,626,183
1623822686,24.34,63.94,75,627,150
1623822696,24.34,63.88,75,626,166
1623822706,24.28,64.12,75,626,148
1623822716,24.28,64.06,75,627,176
1623822726,24.34,64.06,75,626,130
1623822736,24.31,64.06,75,627,179
1623822746,24.34,64.06,75,627,144
1623822756,24.31,64.12,75,626,132
1623822766,24.28,64.19,75,627,147
1623822776,24.34,64.12,75,628,146
1623822786,24.38,64.12,75,627,160
1623822796,24.34,64.19,75,628,141
1623822806,24.31,64.12,75,629,131
1623822816,24.28,64.12,75,627,144
1623822826,24.31,64.12,75,628,139
1623822836,24.28,64.12,75,627,184
1623822846,24.28,64.19,75,626,134
1623822856,24.31,64.12,75,627,166
1623822866,24.31,64.12,75,627,157
1623822876,24.34,64,75,628,164
1623822886,24.34,64.12,75,627,124
1623822896,24.38,64.06,75,629,139
1623822906,24.38,64.06,75,627,131
1623822916,24.41,64,75,627,140
1623822926,24.47,64.12,75,629,143
1623822936,24.47,63.94,75,629,175
1623822946,24.47,63.88,75,627,140
1623822956,24.47,63.81,75,627,166
1623822966,24.53,63.75,75,627,144
1623822976,24.53,63.75,75,627,146
1623822986,24.5,63.69,75,627,136
1623822996,24.53,63.75,75,627,135
1623823006,24.53,63.75,75,627,127
1623823016,24.53,63.81,75,627,159
1623823026,24.56,63.75,75,628,135
1623823036,24.62,63.75,75,627,157
1623823046,24.62,63.81,75,627,136
1623823056,24.62,63.75,75,626,159
1623823066,24.62,63.81,75,627,111
1623823076,24.53,63.69,75,627,156
1623823086,24.5,63.75,75,626,121
1623823096,24.53,63.75,75,628,146
1623823106,24.56,63.75,75,627,151
1623823116,24.59,63.75,75,629,133
1623823126,24.59,63.69,75,627,158
1623823136,24.59,63.62,75,628,170
1623823146,24.56,63.56,75,629,147
1623823156,24.59,63.5,75,626,148
1623823166,24.62,63.5,75,629,134
1623823176,24.56,63.5,75,629,131
1623823186,24.56,63.5,75,628,152
1623823196,24.59,63.5,75,629,169
1623823206,24.56,63.62,75,626,168
1623823216,24.5,63.56,75,627,144
1623823226,24.5,63.69,75,627,119
1623823236,24.53,63.69,75,627,142
1623823246,24.56,63.69,75,627,167
1623823256,24.56,63.62,75,627,127
1623823266,24.56,63.62,75,628,162
1623823276,24.56,63.62,75,627,159
1623823286,24.59,63.69,75,627,153
1623823296,24.62,63.56,75,627,138
1623823306,24.62,63.5,75,627,165
1623823316,24.66,63.5,75,628,179
1623823326,24.62,63.44,75,627,140
1623823336,24.69,63.5,75,628,135
1623823346,24.66,63.5,75,627,146
1623823356,24.69,63.56,75,628,154
1623823366,24.66,63.5,75,628,173
1623823376,24.72,63.44,75,627,169
1623823386,24.72,63.5,75,627,156
1623823396,24.72,63.38,75,628,127
1623823406,24.72,63.44,75,629,148
1623823416,24.72,63.44,75,627,144
1623823426,24.75,63.44,75,627,166
1623823436,24.75,63.44,75,627,168
1623823446,24.75,63.38,75,627,163
1623823456,24.75,63.44,75,627,130
1623823466,24.75,63.44,75,627,156
1623823476,24.75,63.5,75,627,126
1623823486,24.72,63.44,75,627,133
1623823496,24.72,63.44,75,627,166
1623823506,24.72,63.44,75,629,129
1623823516,24.69,63.38,75,628,128
1623823526,24.69,63.44,75,627,135
1623823536,24.75,63.44,75,629,157
1623823546,24.72,63.38,75,627,140
1623823556,24.69,63.56,75,627,121
1623823566,24.69,63.62,75,628,159
1623823576,24.66,63.75,75,627,180
1623823586,24.66,63.69,75,629,150
1623823596,24.72,63.75,75,627,157
1623823606,24.72,63.56,75,628,159
1623823616,24.75,63.56,75,628,126
1623823626,24.75,63.56,75,627,155
1623823636,24.72,63.56,75,627,151
1623823646,24.75,63.5,75,629,158
1623823656,24.75,63.5,75,627,132
1623823666,24.75,63.5,75,627,140
1623823676,24.84,63.44,75,629,165
1623823686,24.81,63.44,75,629,157
1623823696,24.84,63.44,75,627,134
1623823706,24.88,63.38,75,627,185
1623823716,24.81,63.31,75,627,160
1623823726,24.72,63.38,75,627,129
1623823736,24.72,63.5,75,626,160
1623823746,24.66,63.56,75,627,129
1623823756,24.59,63.62,75,627,135
1623823766,24.62,63.75,75,627,143
1623823776,24.66,63.75,75,627,145
1623823786,24.66,63.75,75,627,155
1623823796,24.72,63.69,75,627,138
1623823806,24.72,63.69,75,627,170
1623823816,24.75,63.56,75,629,170
1623823826,24.75,63.5,75,627,140
1623823836,24.81,63.5,75,627,134
1623823846,24.81,63.38,75,627,151
1623823856,24.84,63.44,75,627,150
1623823866,24.81,63.38,75,629,136
1623823876,24.81,63.31,75,628,158
1623823886,24.78,63.25,75,628,149
1623823896,24.84,63.19,75,629,147
1623823906,24.88,63.12,75,627,144
1623823916,24.88,63.12,75,627,131
1623823926,24.91,63.25,75,627,155
1623823936,24.91,63.19,75,628,144
1623823946,24.97,63.19,75,627,166
1623823956,24.91,63.19,75,628,188
1623823966,24.91,63.19,75,628,186
1623823976,24.88,63.12,75,627,147
1623823986,24.97,63.06,75,627,129
1623823996,24.94,63.12,75,628,135
1623824006,24.97,63.06,75,627,179
1623824016,24.91,63.06,75,627,126
1623824026,24.91,63.12,75,628,166
1623824036,24.84,63.12,75,630,169
1623824046,24.84,63.25,75,627,170
1623824056,24.81,63.38,75,628,116
1623824066,24.78,63.5,75,627,137
1623824076,24.75,63.56,75,628,163
1623824086,24.78,63.56,75,627,149
1623824096,24.72,63.69,75,627,138
1623824106,24.75,63.69,75,627,148
1623824116,24.78,63.75,75,627,128
1623824126,24.81,63.56,75,629,127
1623824136,24.78,63.38,75,629,145
1623824146,24.78,63.44,75,627,165
1623824156,24.75,63.5,75,627,162
1623824166,24.72,63.38,75,627,166
1623824176,24.81,63.44,75,627,147
1623824186,24.81,63.5,75,627,148
1623824196,24.81,63.44,75,629,134
1623824206,24.75,63.44,75,628,160
1623824216,24.84,63.31,75,627,201
1623824226,24.81,63.25,75,628,152
1623824236,24.88,63.25,75,627,127
1623824246,24.88,63.19,75,627,182
1623824256,24.84,63.19,75,629,137
1623824266,24.88,63.12,75,629,148
1623824276,24.91,63.12,75,627,156
1623824286,24.91,63.06,75,629,182
1623824296,24.91,63.06,75,628,159
1623824306,24.91,63,75,628,182
1623824316,24.97,63,75,629,172
1623824326,24.91,62.88,75,628,152
1623824336,24.97,62.88,75,627,143
1623824346,25,62.88,75,628,140
1623824356,24.97,62.81,75,627,149
1623824366,24.97,62.88,75,629,140
1623824376,25,62.88,75,628,159
1623824386,24.97,62.75,75,627,127
1623824396,24.97,62.75,75,628,130
1623824406,24.94,62.81,75,628,177
1623824416,24.94,62.81,75,628,113
1623824426,24.94,62.88,75,628,126
1623824436,24.97,62.88,75,627,150
1623824446,24.94,62.81,75,628,147
1623824456,24.94,62.81,75,628,137
1623824466,24.94,62.81,75,627,125
1623824476,24.91,62.88,75,628,146
1623824486,24.91,62.88,75,628,154
1623824496,24.91,62.94,75,628,158
1623824506,24.91,62.88,75,627,172
1623824516,24.88,62.94,75,628,158
1623824526,24.94,63,75,627,498
1623824536,24.91,62.88,75,627,157
1623824546,24.88,62.94,75,628,151
1623824556,24.88,62.94,75,628,159
1623824566,24.91,62.94,75,630,164
1623824576,24.84,63,75,627,164
1623824586,24.84,63.06,75,628,134
1623824596,24.78,63.12,75,628,163
1623824606,24.84,63.12,75,629,141
1623824616,24.81,63.19,75,628,138
1623824626,24.81,63.12,75,628,155
1623824636,24.84,63.12,75,627,138
1623824646,24.88,63.06,75,627,158
1623824656,24.84,63.12,75,628,142
1623824666,24.88,63.19,75,628,181
1623824676,24.88,63.19,75,629,162
1623824686,24.78,63.31,75,630,164
1623824696,24.72,63.38,75,628,163
1623824706,24.75,63.44,75,627,172
1623824716,24.78,63.38,75,630,101
1623824726,24.78,63.44,75,628,137
1623824736,24.78,63.38,75,628,159
1623824746,24.75,63.25,75,627,174
1623824756,24.78,63.38,75,629,158
1623824766,24.72,63.38,75,629,131
1623824776,24.78,63.31,75,627,150
1623824786,24.75,63.31,75,627,130
1623824796,24.78,63.25,75,627,158
1623824806,24.72,63.31,75,629,174
1623824816,24.75,63.25,75,627,155
1623824826,24.72,63.25,75,629,162
1623824836,24.72,63.25,75,628,127
1623824846,24.75,63.25,75,627,148
1623824856,24.69,63.31,75,628,149
1623824866,24.72,63.44,75,628,174
1623824876,24.66,63.38,75,630,147
1623824886,24.66,63.5,75,630,143
1623824896,24.59,63.44,75,628,168
1623824906,24.56,63.5,75,629,152
1623824916,24.5,63.69,75,629,142
1623824926,24.47,63.81,75,630,171
1623824936,24.5,63.94,75,628,150
1623824946,24.53,64,75,627,148
1623824956,24.53,64,75,628,186
1623824966,24.56,63.94,75,627,126
1623824976,24.56,63.88,75,628,144
1623824986,24.56,63.88,75,628,134
1623824996,24.56,63.88,75,628,157
1623825006,24.62,63.88,75,628,174
1623825016,24.59,63.81,75,630,134
1623825026,24.66,63.75,75,627,143
1623825036,24.56,63.81,75,628,168
1623825046,24.59,63.81,75,628,127
1623825056,24.56,63.81,75,630,158
1623825066,24.59,63.81,75,627,122
1623825076,24.5,63.94,75,628,155
1623825086,24.5,64,75,627,143
1623825096,24.47,64.06,75,628,179
1623825106,24.47,64.06,75,627,169
1623825116,24.41,64.19,75,627,153
1623825126,24.31,64.31,75,628,138
1623825136,24.28,64.44,75,629,168
1623825146,24.25,64.5,75,628,133
1623825156,24.25,64.56,75,627,111
1623825166,24.28,64.62,75,627,178
1623825176,24.31,64.56,75,627,168
1623825186,24.28,64.56,75,629,142
1623825196,24.34,64.5,75,629,181
1623825206,24.34,64.44,75,628,153
1623825216,24.31,64.38,75,627,186
1623825226,24.38,64.44,75,629,142
1623825236,24.31,64.38,75,627,168
1623825246,24.31,64.44,75,628,165
1623825256,24.31,64.38,75,628,136
1623825266,24.31,64.5,75,627,163
1623825276,24.38,64.5,75,628,177
1623825286,24.41,64.44,75,630,180
1623825296,24.41,64.38,75,629,137
1623825306,24.44,64.25,75,627,147
1623825316,24.47,64.19,75,630,166
1623825326,24.53,64.19,75,627,140
1623825336,24.56,64.19,75,627,169
1623825346,24.59,64.12,75,628,141
1623825356,24.62,64.06,75,627,150
1623825366,24.62,64.06,75,629,139
1623825376,24.62,64.06,75,627,150
1623825386,24.66,63.94,75,629,152
1623825396,24.62,63.88,75,630,142
1623825406,24.69,63.88,75,628,131
1623825416,24.69,63.94,75,627,176
1623825426,24.66,63.75,75,628,160
1623825436,24.69,63.81,75,629,140
1623825446,24.69,63.81,75,627,142
1623825456,24.72,63.81,75,627,136
1623825466,24.75,63.69,75,627,137
1623825476,24.75,63.69,75,627,172
1623825486,24.78,63.69,75,629,119
1623825496,24.78,63.62,75,628,141
1623825506,24.81,63.56,75,630,130
1623825516,24.81,63.56,75,627,156
1623825526,24.81,63.5,75,627,143
1623825536,24.81,63.5,75,627,132
1623825546,24.78,63.56,75,628,127
1623825556,24.75,63.5,75,627,127
1623825566,24.78,63.5,75,627,155
1623825576,24.75,63.5,75,629,129
1623825586,24.75,63.56,75,627,137
1623825596,24.78,63.62,75,627,172
1623825606,24.75,63.62,75,628,163
1623825616,24.72,63.56,75,627,206
1623825626,24.72,63.62,75,627,160
1623825636,24.69,63.56,75,628,147
1623825646,24.72,63.56,75,628,143
1623825656,24.72,63.5,75,628,160
1623825666,24.78,63.44,75,630,147
1623825676,24.75,63.5,75,629,146
1623825686,24.72,63.56,75,627,145
1623825696,24.62,63.69,75,628,161
1623825706,24.62,63.81,75,628,157
1623825716,24.62,63.81,75,627,130
1623825726,24.59,63.81,75,628,145
1623825736,24.59,63.88,75,628,122
1623825746,24.62,63.88,75,630,195
1623825756,24.69,63.88,75,628,152
1623825766,24.75,63.75,75,628,141
1623825776,24.69,63.69,75,628,174
1623825786,24.72,63.75,75,628,154
1623825796,24.69,63.75,75,630,145
1623825806,24.69,63.75,75,627,109
1623825816,24.69,63.75,75,628,157
1623825826,24.69,63.62,75,630,139
1623825836,24.69,63.69,75,628,167
1623825846,24.66,63.75,75,628,147
1623825856,24.69,63.75,75,628,138
1623825866,24.72,63.69,75,628,171
1623825876,24.69,63.75,75,628,144
1623825886,24.69,63.69,75,628,148
1623825896,24.69,63.69,75,628,169
1623825906,24.69,63.69,75,628,154
1623825916,24.69,63.69,75,628,147
1623825926,24.69,63.69,75,629,171
1623825936,24.72,63.69,75,630,171
1623825946,24.75,63.75,75,628,181
1623825956,24.69,63.69,75,627,138
1623825966,24.72,63.62,75,628,126
1623825976,24.72,63.62,75,628,144
1623825986,24.75,63.62,75,628,156
1623825996,24.75,63.56,75,628,173
1623826006,24.75,63.62,75,627,236
1623826016,24.75,63.62,75,627,118
1623826026,24.81,63.62,75,627,143
1623826036,24.84,63.5,75,628,144
1623826046,24.78,63.38,75,627,144
1623826056,24.78,63.44,75,628,167
1623826066,24.75,63.38,75,629,149
1623826076,24.72,63.44,75,627,148
1623826086,24.72,63.44,75,628,130
1623826096,24.72,63.56,75,627,174
1623826106,24.75,63.56,75,628,142
1623826116,24.75,63.62,75,628,144
1623826126,24.78,63.56,75,628,155
1623826136,24.78,63.5,75,628,167
1623826146,24.81,63.56,75,630,170
1623826156,24.81,63.44,75,628,157
1623826166,24.81,63.38,75,629,136
1623826176,24.81,63.44,75,628,177
1623826186,24.81,63.44,75,627,135
1623826196,24.81,63.38,75,627,182
1623826206,24.81,63.38,75,630,131
1623826216,24.91,63.38,75,629,140
1623826226,24.88,63.31,75,628,134
1623826236,24.91,63.25,75,627,155
1623826246,24.94,63.25,75,629,151
1623826256,24.94,63.25,75,628,152
1623826266,24.91,63.19,75,628,177
1623826276,24.94,63.19,75,629,147
1623826286,24.91,63.12,75,629,168
1623826296,24.84,63.12,75,627,149
1623826306,24.84,63.25,75,627,127
1623826316,24.88,63.19,75,629,116
1623826326,24.84,63.19,75,629,135
1623826336,24.84,63.19,75,627,141
1623826346,24.84,63.25,75,628,142
1623826356,24.81,63.44,75,629,121
1623826366,24.69,63.5,75,627,127
1623826376,24.66,63.56,75,627,143
1623826386,24.66,63.75,75,629,150
1623826396,24.69,63.75,75,627,169
1623826406,24.72,63.81,75,627,163
1623826416,24.72,63.75,75,628,151
1623826426,24.75,63.75,75,629,158
1623826436,24.75,63.69,75,627,156
1623826446,24.69,63.75,75,629,153
1623826456,24.69,63.75,75,627,170
1623826466,24.75,63.75,75,628,155
1623826476,24.75,63.69,75,628,177
1623826486,24.72,63.69,75,627,149
1623826496,24.69,63.75,75,628,160
1623826506,24.59,63.75,75,627,132
1623826516,24.53,64,75,627,140
1623826526,24.56,64,75,627,137
1623826536,24.53,64.12,75,628,133
1623826546,24.56,64.19,75,627,120
1623826556,24.56,64.19,75,628,143
1623826566,24.5,64.25,75,627,155
1623826576,24.53,64.19,75,627,181
1623826586,24.5,64.25,75,627,157
1623826596,24.5,64.31,75,629,128
1623826606,24.41,64.44,75,627,141
1623826616,24.31,64.5,75,626,172
1623826626,24.34,64.62,75,627,132
1623826636,24.41,64.69,75,629,114
1623826646,24.47,64.69,75,629,145
1623826656,24.44,64.62,75,628,127
1623826666,24.38,64.62,75,627,144
1623826676,24.41,64.75,75,627,140
1623826686,24.44,64.69,75,627,167
1623826696,24.44,64.75,75,629,162
1623826706,24.41,64.69,75,627,142
1623826716,24.34,64.69,75,629,197
1623826726,24.38,64.62,75,627,154
1623826736,24.38,64.62,75,627,158
1623826746,24.38,64.69,75,626,123
1623826756,24.38,64.56,75,627,158
1623826766,24.38,64.62,75,628,172
1623826776,24.38,64.56,75,628,150
1623826786,24.34,64.56,75,627,197
1623826796,24.38,64.56,75,628,177
1623826806,24.34,64.56,75,627,132
1623826816,24.41,64.5,75,626,140
1623826826,24.44,64.38,75,629,136
1623826836,24.53,64.44,75,629,155
1623826846,24.56,64.19,75,629,136
1623826856,24.56,64.12,75,629,136
1623826866,24.53,64.19,75,627,142
1623826876,24.56,64.06,75,627,151
1623826886,24.53,64.19,75,628,127
1623826896,24.56,64.12,75,627,120
1623826906,24.56,64.12,75,627,118
1623826916,24.53,64,75,627,169
1623826926,24.53,64.12,75,627,170
1623826936,24.5,64.19,75,627,158
1623826946,24.5,64.19,75,627,155
1623826956,24.53,64.25,75,627,168
1623826966,24.56,64.19,75,627,155
1623826976,24.56,64.12,75,627,144
1623826986,24.59,64.12,75,627,151
1623826996,24.62,64.12,75,627,114
1623827006,24.59,64.12,75,627,175
1623827016,24.62,64,75,627,149
1623827026,24.69,63.94,75,626,143
1623827036,24.59,63.94,75,627,137
1623827046,24.59,64,75,629,143
1623827056,24.62,64,75,629,127
1623827066,24.56,64,75,628,169
1623827076,24.62,64,75,627,158
1623827086,24.62,64,75,627,127
1623827096,24.66,63.94,75,628,158
1623827106,24.66,63.88,75,628,155
1623827116,24.66,63.81,75,628,179
1623827126,24.69,63.81,75,628,127
1623827136,24.75,63.81,75,627,148
1623827146,24.69,63.81,75,627,124
1623827156,24.72,63.81,75,627,150
1623827166,24.69,63.81,75,629,169
1623827176,24.69,63.75,75,627,147
1623827186,24.69,63.81,75,628,136
1623827196,24.66,63.75,75,629,137
1623827206,24.59,63.88,75,627,125
1623827216,24.5,64.06,75,627,130
1623827226,24.41,64.19,75,627,172
1623827236,24.31,64.44,75,627,156
1623827246,24.28,64.56,75,627,170
1623827256,24.28,64.69,75,627,134
1623827266,24.28,64.81,75,629,174
1623827276,24.28,64.75,75,628,139
1623827286,24.25,64.88,75,627,151
1623827296,24.25,64.94,75,627,141
1623827306,24.28,64.88,75,627,154
1623827316,24.31,64.88,75,627,160
1623827326,24.34,64.81,75,627,131
1623827336,24.41,64.69,75,627,135
1623827346,24.41,64.56,75,629,171
1623827356,24.44,64.56,75,628,140
1623827366,24.44,64.5,75,628,140
1623827376,24.47,64.38,75,627,136
1623827386,24.5,64.38,75,628,143
1623827396,24.5,64.38,75,628,127
1623827406,24.56,64.38,75,627,157
1623827416,24.59,64.25,75,628,171
1623827426,24.47,64.25,75,628,177
1623827436,24.41,64.38,75,627,155
1623827446,24.38,64.5,75,629,140
1623827456,24.34,64.62,75,628,151
1623827466,24.41,64.56,75,628,127
1623827476,24.47,64.56,75,628,163
1623827486,24.5,64.56,75,627,131
1623827496,24.53,64.38,75,627,139
1623827506,24.59,64.44,75,628,127
1623827516,24.66,64.25,75,629,152
1623827526,24.66,64.19,75,627,129
1623827536,24.66,64.12,75,628,165
1623827546,24.66,64.19,75,628,178
1623827556,24.72,64.06,75,627,177
1623827566,24.69,64.12,75,629,198
1623827576,24.69,64,75,628,164
1623827586,24.66,64.06,75,628,156
1623827596,24.62,63.94,75,627,134
1623827606,24.66,63.94,75,627,132
1623827616,24.69,64,75,630,134
1623827626,24.66,64,75,628,154
1623827636,24.62,64,75,627,163
1623827646,24.53,64.06,75,628,155
1623827656,24.41,64.25,75,628,127
1623827666,24.28,64.44,75,628,127
1623827676,24.34,64.5,75,628,138
1623827686,24.28,64.62,75,627,159
1623827696,24.12,64.62,75,627,137
1623827706,24.09,64.94,75,630,140
1623827716,24.09,65.06,75,628,145
1623827726,24.03,65.12,75,627,154
1623827736,23.94,65.25,75,628,141
1623827746,23.94,65.5,75,627,155
1623827756,23.97,65.44,75,627,160
1623827766,24.06,65.44,75,627,143
1623827776,24.12,65.38,75,627,141
1623827786,23.94,65.38,75,627,160
1623827796,23.84,65.62,75,629,163
1623827806,23.84,65.81,75,627,141
1623827816,23.84,65.88,75,629,171
1623827826,23.75,66,75,628,127
1623827836,23.69,66.12,75,629,141
1623827846,23.62,66.25,75,629,126
1623827856,23.62,66.44,75,629,156
1623827866,23.69,66.44,75,627,161
1623827876,23.59,66.44,75,627,136
1623827886,23.62,66.56,75,629,151
1623827896,23.62,66.56,75,629,162
1623827906,23.5,66.56,75,628,155
1623827916,23.53,66.69,75,627,159
1623827926,23.62,66.62,75,628,151
1623827936,23.59,66.62,75,629,152
1623827946,23.56,66.69,75,629,119
1623827956,23.62,66.56,75,629,171
1623827966,23.62,66.56,75,627,155
1623827976,23.66,66.38,75,627,152
1623827986,23.66,66.38,75,627,144
1623827996,23.62,66.31,75,629,156
1623828006,23.59,66.38,75,627,140
1623828016,23.69,66.38,75,627,150
1623828026,23.75,66.25,75,627,133
1623828036,23.81,66.12,75,627,146
1623828046,23.88,66,75,627,127
1623828056,23.94,65.75,75,627,148
1623828066,24,65.62,75,629,131
1623828076,24.03,65.5,75,629,128
1623828086,24.06,65.31,75,628,145
1623828096,24.09,65.19,75,629,167
1623828106,24.12,65.06,75,629,193
1623828116,24.12,64.94,75,629,186
1623828126,24.12,64.88,75,627,138
1623828136,24.09,64.88,75,629,131
1623828146,24.03,65,75,627,172
1623828156,23.97,65.12,75,628,165
1623828166,23.97,65.12,75,627,110
1623828176,24.03,65.12,75,627,151
1623828186,24.12,65.06,75,627,261
1623828196,24.16,65,75,629,145
1623828206,24.19,64.88,75,626,134
1623828216,24.22,64.81,75,628,160
1623828226,24.22,64.69,75,627,139
1623828236,24.16,64.62,75,627,147
1623828246,24.06,64.69,75,627,172
1623828256,24.12,64.62,75,628,136
1623828266,24.19,64.69,75,627,142
1623828276,24.22,64.62,75,627,131
1623828286,24.25,64.56,75,629,146
1623828296,24.25,64.5,75,627,148
1623828306,24.22,64.56,75,629,103
1623828316,24.19,64.44,75,627,186
1623828326,24.12,64.56,75,627,148
1623828336,24.09,64.62,75,628,127
1623828346,24.03,64.88,75,627,160
1623828356,23.97,64.88,75,628,163
1623828366,23.94,65,75,627,128
1623828376,23.94,65,75,627,128
1623828386,24.03,65,75,627,140
1623828396,24.06,64.94,75,627,146
1623828406,24.03,64.81,75,627,150
1623828416,24.06,64.81,75,627,149
1623828426,24.06,64.81,75,627,174
1623828436,24.09,64.75,75,627,164
1623828446,24.16,64.75,75,627,152
1623828456,24.06,64.62,75,629,154
1623828466,24.03,64.69,75,629,141
1623828476,24.09,64.62,75,627,175
1623828486,24.06,64.69,75,628,141
1623828496,23.94,64.69,75,629,149
1623828506,23.81,64.81,75,627,172
1623828516,23.72,65.06,75,627,152
1623828526,23.62,65.19,75,629,147
1623828536,23.62,65.44,75,627,180
1623828546,23.62,65.62,75,627,145
1623828556,23.56,65.69,75,629,151
